0 9100 900 0
0.0600601 8608.11 1386.49 5.40541
0.12012 7891.29 2094.98 13.7327
0.18018 6898.37 3075.31 26.3151
0.24024 5624.22 4331 44.7854
0.3003 4161.25 5767.95 70.7974
0.36036 2719.69 7174.87 105.44
0.42042 1547.71 8303.75 148.532
0.48048 775.833 9025.76 198.404
0.540541 355.263 9392.12 252.613
0.600601 154.862 9536.12 309.022
0.660661 66.1665 9567.54 366.296
0.720721 28.1454 9548.1 423.759
0.780781 12.0052 9506.89 481.105
0.840841 5.15041 9456.65 538.203
0.900901 2.22515 9402.77 595
0.960961 0.968538 9347.56 651.473
1.02102 0.424786 9291.96 707.615
1.08108 0.187723 9236.39 763.422
1.14114 0.083586 9181.02 818.896
1.2012 0.0374956 9125.93 874.037
1.26126 0.0169441 9071.14 928.848
1.32132 0.00771276 9016.66 983.329
1.38138 0.00353598 8962.51 1037.48
1.44144 0.0016326 8908.69 1091.31
1.5015 0.000759067 8855.18 1144.82
1.56156 0.000355363 8802 1198
1.62162 0.000167501 8749.13 1250.87
1.68168 7.94836e-005 8696.59 1303.41
1.74174 3.79679e-005 8644.35 1355.65
1.8018 1.82557e-005 8592.44 1407.56
1.86186 8.83463e-006 8540.83 1459.17
1.92192 4.3028e-006 8489.53 1510.47
1.98198 2.10888e-006 8438.55 1561.45
2.04204 1.04006e-006 8387.86 1612.14
2.1021 5.16102e-007 8337.49 1662.51
2.16216 2.57664e-007 8287.41 1712.59
2.22222 1.29414e-007 8237.64 1762.36
2.28228 6.53859e-008 8188.16 1811.84
2.34234 3.32303e-008 8138.98 1861.02
2.4024 1.69864e-008 8090.1 1909.9
2.46246 8.73285e-009 8041.51 1958.49
2.52252 4.51511e-009 7993.21 2006.79
2.58258 2.34753e-009 7945.21 2054.79
2.64264 1.22731e-009 7897.49 2102.51
2.7027 6.4517e-010 7850.06 2149.94
2.76276 3.40988e-010 7802.91 2197.09
2.82282 1.81187e-010 7756.04 2243.96
2.88288 9.67847e-011 7709.46 2290.54
2.94294 5.19704e-011 7663.16 2336.84
3.003 2.8051e-011 7617.13 2382.87
3.06306 1.52181e-011 7571.38 2428.62
3.12312 8.29786e-012 7525.91 2474.09
3.18318 4.54717e-012 7480.71 2519.29
3.24324 2.50416e-012 7435.78 2564.22
3.3033 1.38582e-012 7391.12 2608.88
3.36336 7.70639e-013 7346.73 2653.27
3.42342 4.30599e-013 7302.61 2697.39
3.48348 2.4174e-013 7258.75 2741.25
3.54354 1.36351e-013 7215.15 2784.85
3.6036 7.72643e-014 7171.82 2828.18
3.66366 4.39835e-014 7128.74 2871.26
3.72372 2.51519e-014 7085.93 2914.07
3.78378 1.44477e-014 7043.37 2956.63
3.84384 8.33596e-015 7001.07 2998.93
3.9039 4.83082e-015 6959.02 3040.98
3.96396 2.81173e-015 6917.22 3082.78
4.02402 1.6436e-015 6875.68 3124.32
4.08408 9.64871e-016 6834.38 3165.62
4.14414 5.68817e-016 6793.33 3206.67
4.2042 3.36735e-016 6752.53 3247.47
4.26426 2.0017e-016 6711.98 3288.02
4.32432 1.19477e-016 6671.67 3328.33
4.38438 7.16025e-017 6631.6 3368.4
4.44444 4.30836e-017 6591.77 3408.23
4.5045 2.60267e-017 6552.18 3447.82
4.56456 1.57846e-017 6512.82 3487.18
4.62462 9.61028e-018 6473.71 3526.29
4.68468 5.8737e-018 6434.83 3565.17
4.74474 3.60365e-018 6396.18 3603.82
4.8048 2.21929e-018 6357.76 3642.24
4.86486 1.37186e-018 6319.58 3680.42
4.92492 8.51166e-019 6281.62 3718.38
4.98498 5.30042e-019 6243.9 3756.1
5.04505 3.31272e-019 6206.39 3793.61
5.10511 2.07788e-019 6169.12 3830.88
5.16517 1.30799e-019 6132.07 3867.93
5.22523 8.26267e-020 6095.24 3904.76
5.28529 5.23787e-020 6058.63 3941.37
5.34535 3.33191e-020 6022.24 3977.76
5.40541 2.12677e-020 5986.07 4013.93
5.46547 1.36214e-020 5950.12 4049.88
5.52553 8.75362e-021 5914.38 4085.62
5.58559 5.64418e-021 5878.86 4121.14
5.64565 3.6513e-021 5843.55 4156.45
5.70571 2.36983e-021 5808.46 4191.54
5.76577 1.5431e-021 5773.57 4226.43
5.82583 1.00801e-021 5738.89 4261.11
5.88589 6.60572e-022 5704.43 4295.57
5.94595 4.34255e-022 5670.17 4329.83
6.00601 2.86369e-022 5636.11 4363.89
6.06607 1.89432e-022 5602.26 4397.74
6.12613 1.25693e-022 5568.61 4431.39
6.18619 8.36549e-023 5535.17 4464.83
6.24625 5.58445e-023 5501.92 4498.08
6.30631 3.73909e-023 5468.88 4531.12
6.36637 2.51094e-023 5436.03 4563.97
6.42643 1.69115e-023 5403.38 4596.62
6.48649 1.14232e-023 5370.93 4629.07
6.54655 7.73835e-024 5338.67 4661.33
6.60661 5.25712e-024 5306.61 4693.39
6.66667 3.5816e-024 5274.74 4725.26
6.72673 2.44694e-024 5243.06 4756.94
6.78679 1.6764e-024 5211.57 4788.43
6.84685 1.15168e-024 5180.27 4819.73
6.90691 7.93359e-025 5149.15 4850.85
6.96697 5.48006e-025 5118.23 4881.77
7.02703 3.79549e-025 5087.49 4912.51
7.08709 2.63576e-025 5056.93 4943.07
7.14715 1.83523e-025 5026.56 4973.44
7.20721 1.28118e-025 4996.37 5003.63
7.26727 8.9672e-026 4966.36 5033.64
7.32733 6.29246e-026 4936.54 5063.46
7.38739 4.42682e-026 4906.89 5093.11
7.44745 3.1222e-026 4877.42 5122.58
7.50751 2.20759e-026 4848.12 5151.88
7.56757 1.56479e-026 4819 5181
7.62763 1.11189e-026 4790.06 5209.94
7.68769 7.92009e-027 4761.29 5238.71
7.74775 5.65524e-027 4732.7 5267.3
7.80781 4.04776e-027 4704.27 5295.73
7.86787 2.90411e-027 4676.02 5323.98
7.92793 2.08851e-027 4647.93 5352.07
7.98799 1.50549e-027 4620.02 5379.98
8.04805 1.08775e-027 4592.27 5407.73
8.10811 7.87737e-028 4564.69 5435.31
8.16817 5.71775e-028 4537.27 5462.73
8.22823 4.15961e-028 4510.02 5489.98
8.28829 3.03289e-028 4482.93 5517.07
8.34835 2.2163e-028 4456.01 5543.99
8.40841 1.62315e-028 4429.25 5570.75
8.46847 1.19136e-028 4402.65 5597.35
8.52853 8.76337e-029 4376.2 5623.8
8.58859 6.46005e-029 4349.92 5650.08
8.64865 4.77232e-029 4323.79 5676.21
8.70871 3.53301e-029 4297.83 5702.17
8.76877 2.62104e-029 4272.01 5727.99
8.82883 1.94854e-029 4246.35 5753.65
8.88889 1.45159e-029 4220.85 5779.15
8.94895 1.08361e-029 4195.5 5804.5
9.00901 8.10558e-030 4170.3 5829.7
9.06907 6.07539e-030 4145.26 5854.74
9.12913 4.56283e-030 4120.36 5879.64
9.18919 3.43367e-030 4095.61 5904.39
9.24925 2.58905e-030 4071.01 5928.99
9.30931 1.95601e-030 4046.56 5953.44
9.36937 1.48063e-030 4022.26 5977.74
9.42943 1.12294e-030 3998.1 6001.9
9.48949 8.53295e-031 3974.09 6025.91
9.54955 6.49627e-031 3950.22 6049.78
9.60961 4.95503e-031 3926.5 6073.5
9.66967 3.78651e-031 3902.91 6097.09
9.72973 2.89891e-031 3879.47 6120.53
9.78979 2.22346e-031 3856.17 6143.83
9.84985 1.7085e-031 3833.01 6166.99
9.90991 1.31519e-031 3809.99 6190.01
9.96997 1.01424e-031 3787.11 6212.89
10.03 7.83544e-032 3764.36 6235.64
10.0901 6.06394e-032 3741.75 6258.25
10.1502 4.70119e-032 3719.28 6280.72
10.2102 3.65104e-032 3696.94 6303.06
10.2703 2.84037e-032 3674.74 6325.26
10.3303 2.21348e-032 3652.67 6347.33
10.3904 1.72789e-032 3630.73 6369.27
10.4505 1.3511e-032 3608.92 6391.08
10.5105 1.05825e-032 3587.25 6412.75
10.5706 8.30249e-033 3565.7 6434.3
10.6306 6.52446e-033 3544.29 6455.71
10.6907 5.1356e-033 3523 6477
10.7508 4.04895e-033 3501.84 6498.16
10.8108 3.19737e-033 3480.81 6519.19
10.8709 2.52893e-033 3459.9 6540.1
10.9309 2.00342e-033 3439.12 6560.88
10.991 1.5896e-033 3418.47 6581.53
11.0511 1.26324e-033 3397.94 6602.06
11.1111 1.00543e-033 3377.53 6622.47
11.1712 8.01477e-034 3357.24 6642.76
11.2312 6.3987e-034 3337.08 6662.92
11.2913 5.11624e-034 3317.04 6682.96
11.3514 4.09698e-034 3297.12 6702.88
11.4114 3.28567e-034 3277.31 6722.69
11.4715 2.63894e-034 3257.63 6742.37
11.5315 2.12262e-034 3238.06 6761.94
11.5916 1.70982e-034 3218.62 6781.38
11.6517 1.37929e-034 3199.29 6800.71
11.7117 1.11426e-034 3180.07 6819.93
11.7718 9.01442e-035 3160.97 6839.03
11.8318 7.30305e-035 3141.99 6858.01
11.8919 5.92491e-035 3123.12 6876.88
11.952 4.81355e-035 3104.36 6895.64
12.012 3.91607e-035 3085.71 6914.29
12.0721 3.19031e-035 3067.18 6932.82
12.1321 2.60261e-035 3048.76 6951.24
12.1922 2.12605e-035 3030.45 6969.55
12.2523 1.73909e-035 3012.25 6987.75
12.3123 1.42446e-035 2994.16 7005.84
12.3724 1.1683e-035 2976.17 7023.83
12.4324 9.59468e-036 2958.3 7041.7
12.4925 7.88994e-036 2940.53 7059.47
12.5526 6.49651e-036 2922.87 7077.13
12.6126 5.35606e-036 2905.31 7094.69
12.6727 4.42147e-036 2887.87 7112.13
12.7327 3.65458e-036 2870.52 7129.48
12.7928 3.02452e-036 2853.28 7146.72
